month,year,hour,x,full name,lat,lon
4,2011,14,5.761710794,Bay Fair,37.696924,-122.126514
5,2011,14,5.835493519,Bay Fair,37.696924,-122.126514
6,2011,14,6.282744283,Bay Fair,37.696924,-122.126514
7,2011,14,6.200199203,Bay Fair,37.696924,-122.126514
8,2011,14,6.475621891,Bay Fair,37.696924,-122.126514
9,2011,14,6.241624365,Bay Fair,37.696924,-122.126514
10,2011,14,6.261153428,Bay Fair,37.696924,-122.126514
11,2011,14,5.973056995,Bay Fair,37.696924,-122.126514
12,2011,14,6.813492063,Bay Fair,37.696924,-122.126514
1,2011,15,5.85492228,Bay Fair,37.696924,-122.126514
2,2011,15,5.897009967,Bay Fair,37.696924,-122.126514
3,2011,15,5.690835851,Bay Fair,37.696924,-122.126514
4,2011,15,5.754115226,Bay Fair,37.696924,-122.126514
5,2011,15,5.903807615,Bay Fair,37.696924,-122.126514
6,2011,15,6.184486373,Bay Fair,37.696924,-122.126514
7,2011,15,5.990118577,Bay Fair,37.696924,-122.126514
8,2011,15,6.448,Bay Fair,37.696924,-122.126514
9,2011,15,6.186544343,Bay Fair,37.696924,-122.126514
10,2011,15,6.324945295,Bay Fair,37.696924,-122.126514
11,2011,15,6.118448637,Bay Fair,37.696924,-122.126514
12,2011,15,6.582439024,Bay Fair,37.696924,-122.126514
1,2011,16,6,Bay Fair,37.696924,-122.126514
2,2011,16,6.208922742,Bay Fair,37.696924,-122.126514
3,2011,16,5.93236715,Bay Fair,37.696924,-122.126514
4,2011,16,6.162721893,Bay Fair,37.696924,-122.126514
5,2011,16,6.083809524,Bay Fair,37.696924,-122.126514
6,2011,16,6.126232742,Bay Fair,37.696924,-122.126514
7,2011,16,6.221896383,Bay Fair,37.696924,-122.126514
8,2011,16,6.438461538,Bay Fair,37.696924,-122.126514
9,2011,16,6.256181998,Bay Fair,37.696924,-122.126514
10,2011,16,6.109034268,Bay Fair,37.696924,-122.126514
11,2011,16,5.981670061,Bay Fair,37.696924,-122.126514
12,2011,16,6.77852349,Bay Fair,37.696924,-122.126514
1,2011,17,6.333333333,Bay Fair,37.696924,-122.126514
2,2011,17,6.643157895,Bay Fair,37.696924,-122.126514
3,2011,17,6.150139018,Bay Fair,37.696924,-122.126514
4,2011,17,6.525262154,Bay Fair,37.696924,-122.126514
5,2011,17,6.080956762,Bay Fair,37.696924,-122.126514
6,2011,17,6.536190476,Bay Fair,37.696924,-122.126514
7,2011,17,6.285979573,Bay Fair,37.696924,-122.126514
8,2011,17,6.579473206,Bay Fair,37.696924,-122.126514
9,2011,17,6.38606403,Bay Fair,37.696924,-122.126514
10,2011,17,6.396954315,Bay Fair,37.696924,-122.126514
11,2011,17,6.629817444,Bay Fair,37.696924,-122.126514
12,2011,17,6.827081427,Bay Fair,37.696924,-122.126514
1,2011,18,5.713572854,Bay Fair,37.696924,-122.126514
2,2011,18,6.00989011,Bay Fair,37.696924,-122.126514
3,2011,18,5.554252199,Bay Fair,37.696924,-122.126514
4,2011,18,6.130260521,Bay Fair,37.696924,-122.126514
5,2011,18,5.854759568,Bay Fair,37.696924,-122.126514
6,2011,18,6.254545455,Bay Fair,37.696924,-122.126514
7,2011,18,6.020428016,Bay Fair,37.696924,-122.126514
8,2011,18,6.167455061,Bay Fair,37.696924,-122.126514
9,2011,18,6.165686275,Bay Fair,37.696924,-122.126514
10,2011,18,5.662851197,Bay Fair,37.696924,-122.126514
11,2011,18,5.316633267,Bay Fair,37.696924,-122.126514
12,2011,18,6.044804576,Bay Fair,37.696924,-122.126514
1,2011,19,4.340540541,Bay Fair,37.696924,-122.126514
2,2011,19,4.705479452,Bay Fair,37.696924,-122.126514
3,2011,19,4.365244537,Bay Fair,37.696924,-122.126514
4,2011,19,4.550259067,Bay Fair,37.696924,-122.126514
5,2011,19,4.382322713,Bay Fair,37.696924,-122.126514
6,2011,19,4.664921466,Bay Fair,37.696924,-122.126514
7,2011,19,4.709775967,Bay Fair,37.696924,-122.126514
8,2011,19,4.70887338,Bay Fair,37.696924,-122.126514
9,2011,19,4.728586171,Bay Fair,37.696924,-122.126514
10,2011,19,4.929270947,Bay Fair,37.696924,-122.126514
11,2011,19,4.100558659,Bay Fair,37.696924,-122.126514
12,2011,19,4.680962343,Bay Fair,37.696924,-122.126514
1,2011,20,3.430913349,Bay Fair,37.696924,-122.126514
2,2011,20,3.472793229,Bay Fair,37.696924,-122.126514
3,2011,20,3.525219298,Bay Fair,37.696924,-122.126514
4,2011,20,3.763070078,Bay Fair,37.696924,-122.126514
5,2011,20,3.712719298,Bay Fair,37.696924,-122.126514
6,2011,20,3.851769912,Bay Fair,37.696924,-122.126514
7,2011,20,3.979051819,Bay Fair,37.696924,-122.126514
8,2011,20,4.074972437,Bay Fair,37.696924,-122.126514
9,2011,20,3.917777778,Bay Fair,37.696924,-122.126514
10,2011,20,3.781440781,Bay Fair,37.696924,-122.126514
11,2011,20,3.326276463,Bay Fair,37.696924,-122.126514
12,2011,20,3.816933638,Bay Fair,37.696924,-122.126514
1,2011,21,3.033214709,Bay Fair,37.696924,-122.126514
2,2011,21,3.332908163,Bay Fair,37.696924,-122.126514
3,2011,21,3.411007026,Bay Fair,37.696924,-122.126514
4,2011,21,3.597972973,Bay Fair,37.696924,-122.126514
5,2011,21,3.55,Bay Fair,37.696924,-122.126514
6,2011,21,3.627516779,Bay Fair,37.696924,-122.126514
7,2011,21,3.983461963,Bay Fair,37.696924,-122.126514
8,2011,21,3.737456243,Bay Fair,37.696924,-122.126514
9,2011,21,3.495990836,Bay Fair,37.696924,-122.126514
10,2011,21,3.317164179,Bay Fair,37.696924,-122.126514
11,2011,21,3.186311787,Bay Fair,37.696924,-122.126514
12,2011,21,3.385863268,Bay Fair,37.696924,-122.126514
1,2011,22,2.596377749,Bay Fair,37.696924,-122.126514
2,2011,22,3.014450867,Bay Fair,37.696924,-122.126514
3,2011,22,2.795620438,Bay Fair,37.696924,-122.126514
4,2011,22,2.997533909,Bay Fair,37.696924,-122.126514
5,2011,22,3.092614302,Bay Fair,37.696924,-122.126514
6,2011,22,3.263035921,Bay Fair,37.696924,-122.126514
7,2011,22,3.131491713,Bay Fair,37.696924,-122.126514
8,2011,22,3.168701443,Bay Fair,37.696924,-122.126514
9,2011,22,2.964953271,Bay Fair,37.696924,-122.126514
10,2011,22,2.976010101,Bay Fair,37.696924,-122.126514
11,2011,22,2.756067961,Bay Fair,37.696924,-122.126514
12,2011,22,3.184795322,Bay Fair,37.696924,-122.126514
1,2011,23,3.363166954,Bay Fair,37.696924,-122.126514
2,2011,23,3.38018018,Bay Fair,37.696924,-122.126514
3,2011,23,2.054054054,Bay Fair,37.696924,-122.126514
4,2011,23,2.207246377,Bay Fair,37.696924,-122.126514
5,2011,23,2.283489097,Bay Fair,37.696924,-122.126514
6,2011,23,2.312594841,Bay Fair,37.696924,-122.126514
7,2011,23,2.330882353,Bay Fair,37.696924,-122.126514
8,2011,23,2.294721408,Bay Fair,37.696924,-122.126514
9,2011,23,2.293759513,Bay Fair,37.696924,-122.126514
10,2011,23,2.189542484,Bay Fair,37.696924,-122.126514
11,2011,23,2.207606973,Bay Fair,37.696924,-122.126514
12,2011,23,2.57771261,Bay Fair,37.696924,-122.126514
